Codi_Districte,Nom_Districte,Nom_Barri,AEB,Seccio_Censal,Valor,Codi_Barri,_id,Any
6,Gràcia,el Camp d'en Grassot i Gràcia Nova,134,6085,11,32,583,2024
6,Gràcia,el Camp d'en Grassot i Gràcia Nova,134,6086,10,32,584,2024
6,Gràcia,el Camp d'en Grassot i Gràcia Nova,134,6087,13,32,585,2024
6,Gràcia,el Camp d'en Grassot i Gràcia Nova,134,6088,8,32,586,2024
7,Horta-Guinardó,el Baix Guinardó,135,7001,60,33,587,2024
7,Horta-Guinardó,el Baix Guinardó,135,7002,14,33,588,2024
7,Horta-Guinardó,el Baix Guinardó,135,7003,12,33,589,2024
7,Horta-Guinardó,el Baix Guinardó,135,7004,10,33,590,2024
7,Horta-Guinardó,el Baix Guinardó,135,7005,16,33,591,2024
7,Horta-Guinardó,el Baix Guinardó,135,7006,7,33,592,2024
7,Horta-Guinardó,el Baix Guinardó,135,7007,47,33,593,2024
7,Horta-Guinardó,el Baix Guinardó,135,7008,20,33,594,2024
7,Horta-Guinardó,el Baix Guinardó,136,7009,6,33,595,2024
7,Horta-Guinardó,el Baix Guinardó,136,7010,9,33,596,2024
7,Horta-Guinardó,el Baix Guinardó,136,7011,7,33,597,2024
7,Horta-Guinardó,el Baix Guinardó,136,7012,15,33,598,2024
7,Horta-Guinardó,el Baix Guinardó,136,7013,7,33,599,2024
7,Horta-Guinardó,el Baix Guinardó,137,7014,8,33,600,2024
7,Horta-Guinardó,el Baix Guinardó,137,7015,17,33,601,2024
7,Horta-Guinardó,el Baix Guinardó,137,7016,16,33,602,2024
7,Horta-Guinardó,el Baix Guinardó,137,7017,17,33,603,2024
7,Horta-Guinardó,el Baix Guinardó,137,7018,13,33,604,2024
7,Horta-Guinardó,el Baix Guinardó,137,7019,19,33,605,2024
7,Horta-Guinardó,Can Baró,138,7020,16,34,606,2024
7,Horta-Guinardó,Can Baró,138,7021,6,34,607,2024
7,Horta-Guinardó,Can Baró,138,7022,11,34,608,2024
7,Horta-Guinardó,Can Baró,138,7023,6,34,609,2024
7,Horta-Guinardó,Can Baró,138,7024,9,34,610,2024
7,Horta-Guinardó,Can Baró,138,7025,15,34,611,2024
7,Horta-Guinardó,Can Baró,138,7026,13,34,612,2024
7,Horta-Guinardó,el Guinardó,139,7027,7,35,613,2024
7,Horta-Guinardó,el Guinardó,139,7028,14,35,614,2024
7,Horta-Guinardó,el Guinardó,139,7029,19,35,615,2024
7,Horta-Guinardó,el Guinardó,139,7030,13,35,616,2024
7,Horta-Guinardó,el Guinardó,140,7031,14,35,617,2024
7,Horta-Guinardó,el Guinardó,140,7032,10,35,618,2024
7,Horta-Guinardó,el Guinardó,140,7033,16,35,619,2024
7,Horta-Guinardó,el Guinardó,140,7034,11,35,620,2024
7,Horta-Guinardó,el Guinardó,140,7035,16,35,621,2024
7,Horta-Guinardó,el Guinardó,140,7036,12,35,622,2024
7,Horta-Guinardó,el Guinardó,140,7037,14,35,623,2024
7,Horta-Guinardó,el Guinardó,140,7038,11,35,624,2024
7,Horta-Guinardó,el Guinardó,141,7039,11,35,625,2024
7,Horta-Guinardó,el Guinardó,141,7040,11,35,626,2024
7,Horta-Guinardó,el Guinardó,141,7041,10,35,627,2024
7,Horta-Guinardó,el Guinardó,142,7042,18,35,628,2024
7,Horta-Guinardó,el Guinardó,142,7043,8,35,629,2024
7,Horta-Guinardó,el Guinardó,142,7044,20,35,630,2024
7,Horta-Guinardó,el Guinardó,142,7045,9,35,631,2024
7,Horta-Guinardó,el Guinardó,142,7046,19,35,632,2024
7,Horta-Guinardó,el Guinardó,143,7047,10,35,633,2024
7,Horta-Guinardó,el Guinardó,143,7048,15,35,634,2024
7,Horta-Guinardó,el Guinardó,143,7049,12,35,635,2024
7,Horta-Guinardó,el Guinardó,143,7050,7,35,636,2024
7,Horta-Guinardó,el Guinardó,143,7051,18,35,637,2024
7,Horta-Guinardó,la Font d'en Fargues,144,7052,26,36,638,2024
7,Horta-Guinardó,la Font d'en Fargues,144,7053,15,36,639,2024
7,Horta-Guinardó,la Font d'en Fargues,144,7054,15,36,640,2024
7,Horta-Guinardó,la Font d'en Fargues,145,7055,7,36,641,2024
7,Horta-Guinardó,la Font d'en Fargues,145,7056,12,36,642,2024
7,Horta-Guinardó,la Font d'en Fargues,145,7057,14,36,643,2024
7,Horta-Guinardó,la Font d'en Fargues,145,7058,8,36,644,2024
7,Horta-Guinardó,el Carmel,146,7059,15,37,645,2024
7,Horta-Guinardó,el Carmel,146,7060,14,37,646,2024
7,Horta-Guinardó,el Carmel,147,7061,11,37,647,2024
7,Horta-Guinardó,el Carmel,147,7062,14,37,648,2024
7,Horta-Guinardó,el Carmel,147,7063,16,37,649,2024
7,Horta-Guinardó,el Carmel,147,7064,15,37,650,2024
7,Horta-Guinardó,el Carmel,147,7065,20,37,651,2024
7,Horta-Guinardó,el Carmel,147,7066,15,37,652,2024
7,Horta-Guinardó,el Carmel,147,7067,7,37,653,2024
7,Horta-Guinardó,el Carmel,147,7068,..,37,654,2024
7,Horta-Guinardó,el Carmel,147,7069,11,37,655,2024
7,Horta-Guinardó,el Carmel,147,7070,10,37,656,2024
7,Horta-Guinardó,el Carmel,148,7071,16,37,657,2024
7,Horta-Guinardó,el Carmel,148,7072,12,37,658,2024
7,Horta-Guinardó,el Carmel,148,7073,16,37,659,2024
7,Horta-Guinardó,el Carmel,148,7074,8,37,660,2024
7,Horta-Guinardó,el Carmel,148,7075,15,37,661,2024
7,Horta-Guinardó,el Carmel,148,7076,17,37,662,2024
7,Horta-Guinardó,el Carmel,148,7077,16,37,663,2024
7,Horta-Guinardó,el Carmel,148,7078,9,37,664,2024
7,Horta-Guinardó,el Carmel,148,7079,14,37,665,2024
7,Horta-Guinardó,el Carmel,148,7080,8,37,666,2024
7,Horta-Guinardó,la Teixonera,149,7081,26,38,667,2024
7,Horta-Guinardó,la Teixonera,149,7082,15,38,668,2024
7,Horta-Guinardó,la Teixonera,149,7083,9,38,669,2024
7,Horta-Guinardó,la Teixonera,149,7084,9,38,670,2024
7,Horta-Guinardó,la Teixonera,149,7085,12,38,671,2024
7,Horta-Guinardó,la Teixonera,149,7086,18,38,672,2024
7,Horta-Guinardó,la Teixonera,149,7087,17,38,673,2024
7,Horta-Guinardó,la Teixonera,149,7088,9,38,674,2024
7,Horta-Guinardó,Sant Genís dels Agudells,150,7089,23,39,675,2024
7,Horta-Guinardó,Sant Genís dels Agudells,150,7090,14,39,676,2024
7,Horta-Guinardó,Sant Genís dels Agudells,150,7091,17,39,677,2024
7,Horta-Guinardó,Sant Genís dels Agudells,150,7092,30,39,678,2024
7,Horta-Guinardó,Sant Genís dels Agudells,150,7093,19,39,679,2024
7,Horta-Guinardó,Montbau,151,7094,26,40,680,2024
7,Horta-Guinardó,Montbau,151,7095,13,40,681,2024
7,Horta-Guinardó,Montbau,151,7096,15,40,682,2024
7,Horta-Guinardó,Montbau,151,7097,61,40,683,2024
7,Horta-Guinardó,la Vall d'Hebron,152,7098,18,41,684,2024
7,Horta-Guinardó,la Vall d'Hebron,152,7099,8,41,685,2024
7,Horta-Guinardó,la Vall d'Hebron,152,7100,12,41,686,2024
7,Horta-Guinardó,la Vall d'Hebron,152,7101,39,41,687,2024
7,Horta-Guinardó,la Clota,153,7102,..,42,688,2024
7,Horta-Guinardó,Horta,154,7103,12,43,689,2024
7,Horta-Guinardó,Horta,154,7104,15,43,690,2024
7,Horta-Guinardó,Horta,154,7105,11,43,691,2024
7,Horta-Guinardó,Horta,154,7106,20,43,692,2024
7,Horta-Guinardó,Horta,154,7107,12,43,693,2024
7,Horta-Guinardó,Horta,154,7108,14,43,694,2024
7,Horta-Guinardó,Horta,154,7109,13,43,695,2024
7,Horta-Guinardó,Horta,154,7110,21,43,696,2024
7,Horta-Guinardó,Horta,154,7111,14,43,697,2024
7,Horta-Guinardó,Horta,155,7112,14,43,698,2024
7,Horta-Guinardó,Horta,155,7113,8,43,699,2024
7,Horta-Guinardó,Horta,155,7114,14,43,700,2024
7,Horta-Guinardó,Horta,155,7115,13,43,701,2024
7,Horta-Guinardó,Horta,155,7116,9,43,702,2024
7,Horta-Guinardó,Horta,155,7117,20,43,703,2024
7,Horta-Guinardó,Horta,155,7118,12,43,704,2024
7,Horta-Guinardó,Horta,156,7119,16,43,705,2024
7,Horta-Guinardó,Horta,156,7120,21,43,706,2024
7,Horta-Guinardó,Horta,156,7121,17,43,707,2024
7,Horta-Guinardó,Horta,156,7122,28,43,708,2024
7,Horta-Guinardó,Horta,156,7123,16,43,709,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,157,8001,10,44,710,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,157,8002,23,44,711,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,157,8003,8,44,712,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,157,8004,12,44,713,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,157,8005,16,44,714,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,157,8006,20,44,715,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,157,8007,22,44,716,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,157,8008,15,44,717,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,158,8009,20,44,718,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,159,8010,12,44,719,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,159,8011,9,44,720,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,159,8012,13,44,721,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,159,8013,11,44,722,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,159,8014,8,44,723,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,160,8015,11,44,724,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,160,8016,18,44,725,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,160,8017,16,44,726,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,160,8018,17,44,727,2024
8,Nou Barris,Vilapicina i la Torre Llobeta,160,8019,15,44,728,2024
8,Nou Barris,Porta,161,8020,15,45,729,2024
8,Nou Barris,Porta,161,8021,18,45,730,2024
8,Nou Barris,Porta,161,8022,7,45,731,2024
8,Nou Barris,Porta,161,8023,7,45,732,2024
8,Nou Barris,Porta,161,8024,13,45,733,2024
8,Nou Barris,Porta,161,8025,14,45,734,2024
8,Nou Barris,Porta,161,8026,19,45,735,2024
8,Nou Barris,Porta,162,8027,16,45,736,2024
8,Nou Barris,Porta,162,8028,16,45,737,2024
8,Nou Barris,Porta,162,8029,24,45,738,2024
8,Nou Barris,Porta,162,8030,13,45,739,2024
8,Nou Barris,Porta,163,8031,16,45,740,2024
8,Nou Barris,Porta,163,8032,12,45,741,2024
8,Nou Barris,Porta,163,8033,12,45,742,2024
8,Nou Barris,Porta,163,8034,10,45,743,2024
8,Nou Barris,Porta,163,8035,26,45,744,2024
8,Nou Barris,Porta,163,8036,14,45,745,2024
8,Nou Barris,Porta,163,8037,19,45,746,2024
8,Nou Barris,el Turó de la Peira,164,8038,13,46,747,2024
8,Nou Barris,el Turó de la Peira,164,8039,23,46,748,2024
8,Nou Barris,el Turó de la Peira,164,8040,15,46,749,2024
8,Nou Barris,el Turó de la Peira,164,8041,13,46,750,2024
8,Nou Barris,el Turó de la Peira,164,8042,18,46,751,2024
8,Nou Barris,el Turó de la Peira,164,8043,14,46,752,2024
8,Nou Barris,el Turó de la Peira,165,8044,10,46,753,2024
8,Nou Barris,el Turó de la Peira,165,8045,10,46,754,2024
8,Nou Barris,el Turó de la Peira,165,8046,19,46,755,2024
8,Nou Barris,el Turó de la Peira,165,8047,21,46,756,2024
8,Nou Barris,Can Peguera,166,8048,11,47,757,2024
8,Nou Barris,Can Peguera,166,8049,13,47,758,2024
8,Nou Barris,la Guineueta,167,8050,14,48,759,2024
8,Nou Barris,la Guineueta,167,8051,12,48,760,2024
8,Nou Barris,la Guineueta,167,8052,8,48,761,2024
8,Nou Barris,la Guineueta,167,8053,12,48,762,2024
8,Nou Barris,la Guineueta,167,8054,16,48,763,2024
8,Nou Barris,la Guineueta,167,8055,10,48,764,2024
8,Nou Barris,la Guineueta,167,8215,6,48,765,2024
8,Nou Barris,la Guineueta,168,8056,19,48,766,2024
8,Nou Barris,la Guineueta,168,8057,16,48,767,2024
8,Nou Barris,la Guineueta,168,8058,16,48,768,2024
8,Nou Barris,la Guineueta,168,8059,12,48,769,2024
8,Nou Barris,Canyelles,169,8060,11,49,770,2024
8,Nou Barris,Canyelles,169,8061,17,49,771,2024
8,Nou Barris,Canyelles,169,8062,7,49,772,2024
8,Nou Barris,Canyelles,169,8063,8,49,773,2024
8,Nou Barris,Canyelles,169,8064,12,49,774,2024
8,Nou Barris,les Roquetes,170,8065,10,50,775,2024
8,Nou Barris,les Roquetes,170,8066,5,50,776,2024
8,Nou Barris,les Roquetes,170,8067,8,50,777,2024
8,Nou Barris,les Roquetes,170,8068,16,50,778,2024
8,Nou Barris,les Roquetes,170,8069,7,50,779,2024
8,Nou Barris,les Roquetes,171,8070,9,50,780,2024
8,Nou Barris,les Roquetes,171,8071,18,50,781,2024
8,Nou Barris,les Roquetes,171,8072,11,50,782,2024
8,Nou Barris,les Roquetes,171,8073,14,50,783,2024
8,Nou Barris,les Roquetes,171,8074,6,50,784,2024
8,Nou Barris,Verdun,172,8075,16,51,785,2024
8,Nou Barris,Verdun,172,8076,20,51,786,2024
8,Nou Barris,Verdun,172,8077,15,51,787,2024
8,Nou Barris,Verdun,173,8078,11,51,788,2024
8,Nou Barris,Verdun,173,8079,5,51,789,2024
8,Nou Barris,Verdun,173,8080,10,51,790,2024
8,Nou Barris,Verdun,173,8081,7,51,791,2024
8,Nou Barris,Verdun,173,8082,18,51,792,2024
8,Nou Barris,la Prosperitat,174,8083,9,52,793,2024
8,Nou Barris,la Prosperitat,174,8084,13,52,794,2024
8,Nou Barris,la Prosperitat,174,8085,9,52,795,2024
8,Nou Barris,la Prosperitat,174,8086,11,52,796,2024
8,Nou Barris,la Prosperitat,175,8087,13,52,797,2024
8,Nou Barris,la Prosperitat,175,8088,7,52,798,2024
8,Nou Barris,la Prosperitat,175,8089,13,52,799,2024
8,Nou Barris,la Prosperitat,175,8090,13,52,800,2024
8,Nou Barris,la Prosperitat,175,8091,10,52,801,2024
8,Nou Barris,la Prosperitat,176,8092,10,52,802,2024
8,Nou Barris,la Prosperitat,176,8093,14,52,803,2024
8,Nou Barris,la Prosperitat,176,8094,17,52,804,2024
8,Nou Barris,la Prosperitat,176,8095,13,52,805,2024
8,Nou Barris,la Prosperitat,177,8096,12,52,806,2024
8,Nou Barris,la Prosperitat,177,8097,10,52,807,2024
8,Nou Barris,la Prosperitat,177,8098,7,52,808,2024
8,Nou Barris,la Prosperitat,177,8099,10,52,809,2024
8,Nou Barris,la Prosperitat,177,8100,13,52,810,2024
8,Nou Barris,la Prosperitat,177,8101,18,52,811,2024
8,Nou Barris,la Prosperitat,177,8102,39,52,812,2024
8,Nou Barris,la Trinitat Nova,178,8103,18,53,813,2024
8,Nou Barris,la Trinitat Nova,178,8104,20,53,814,2024
8,Nou Barris,la Trinitat Nova,178,8105,17,53,815,2024
8,Nou Barris,la Trinitat Nova,178,8106,12,53,816,2024
8,Nou Barris,la Trinitat Nova,178,8107,29,53,817,2024
8,Nou Barris,Torre Baró,179,8108,9,54,818,2024
8,Nou Barris,Torre Baró,179,8109,10,54,819,2024
8,Nou Barris,Ciutat Meridiana,180,8110,13,55,820,2024
8,Nou Barris,Ciutat Meridiana,180,8111,13,55,821,2024
8,Nou Barris,Ciutat Meridiana,180,8112,15,55,822,2024
8,Nou Barris,Ciutat Meridiana,180,8113,13,55,823,2024
8,Nou Barris,Ciutat Meridiana,180,8114,11,55,824,2024
8,Nou Barris,Ciutat Meridiana,180,8115,16,55,825,2024
8,Nou Barris,Vallbona,181,8116,30,56,826,2024
9,Sant Andreu,la Trinitat Vella,182,9001,11,57,827,2024
9,Sant Andreu,la Trinitat Vella,182,9002,14,57,828,2024
9,Sant Andreu,la Trinitat Vella,182,9003,13,57,829,2024
9,Sant Andreu,la Trinitat Vella,182,9004,11,57,830,2024
9,Sant Andreu,Sant Andreu,192,9047,16,60,872,2024
9,Sant Andreu,la Trinitat Vella,182,9005,14,57,831,2024
9,Sant Andreu,Baró de Viver,183,9006,13,58,832,2024
9,Sant Andreu,Baró de Viver,183,9007,14,58,833,2024
9,Sant Andreu,el Bon Pastor,184,9008,..,59,834,2024
9,Sant Andreu,el Bon Pastor,184,9009,13,59,835,2024
9,Sant Andreu,el Bon Pastor,185,9010,24,59,836,2024
9,Sant Andreu,el Bon Pastor,185,9011,14,59,837,2024
9,Sant Andreu,el Bon Pastor,185,9013,13,59,838,2024
9,Sant Andreu,el Bon Pastor,185,9014,18,59,839,2024
9,Sant Andreu,el Bon Pastor,185,9015,9,59,840,2024
9,Sant Andreu,Sant Andreu,186,9016,11,60,841,2024
9,Sant Andreu,Sant Andreu,186,9017,14,60,842,2024
9,Sant Andreu,Sant Andreu,186,9018,5,60,843,2024
9,Sant Andreu,Sant Andreu,186,9019,7,60,844,2024
9,Sant Andreu,Sant Andreu,186,9020,18,60,845,2024
9,Sant Andreu,Sant Andreu,186,9021,11,60,846,2024
9,Sant Andreu,Sant Andreu,186,9022,16,60,847,2024
9,Sant Andreu,Sant Andreu,186,9023,10,60,848,2024
9,Sant Andreu,Sant Andreu,187,9024,12,60,849,2024
9,Sant Andreu,Sant Andreu,187,9025,12,60,850,2024
9,Sant Andreu,Sant Andreu,187,9026,10,60,851,2024
9,Sant Andreu,Sant Andreu,187,9027,11,60,852,2024
9,Sant Andreu,Sant Andreu,188,9028,..,60,853,2024
9,Sant Andreu,Sant Andreu,188,9029,9,60,854,2024
9,Sant Andreu,Sant Andreu,188,9030,7,60,855,2024
9,Sant Andreu,Sant Andreu,188,9031,8,60,856,2024
9,Sant Andreu,Sant Andreu,189,9032,12,60,857,2024
9,Sant Andreu,Sant Andreu,189,9033,26,60,858,2024
9,Sant Andreu,Sant Andreu,190,9034,24,60,859,2024
9,Sant Andreu,Sant Andreu,190,9035,10,60,860,2024
9,Sant Andreu,Sant Andreu,190,9036,10,60,861,2024
9,Sant Andreu,Sant Andreu,190,9037,17,60,862,2024
9,Sant Andreu,Sant Andreu,190,9038,12,60,863,2024
9,Sant Andreu,Sant Andreu,190,9039,21,60,864,2024
9,Sant Andreu,Sant Andreu,191,9040,22,60,865,2024
9,Sant Andreu,Sant Andreu,191,9041,16,60,866,2024
9,Sant Andreu,Sant Andreu,191,9042,8,60,867,2024
9,Sant Andreu,Sant Andreu,191,9043,10,60,868,2024
9,Sant Andreu,Sant Andreu,191,9044,13,60,869,2024
9,Sant Andreu,Sant Andreu,191,9045,12,60,870,2024
9,Sant Andreu,Sant Andreu,192,9046,11,60,871,2024
9,Sant Andreu,Sant Andreu,192,9048,15,60,873,2024
9,Sant Andreu,Sant Andreu,192,9049,..,60,874,2024
9,Sant Andreu,Sant Andreu,192,9050,12,60,875,2024
9,Sant Andreu,Sant Andreu,192,9051,17,60,876,2024
9,Sant Andreu,Sant Andreu,192,9052,11,60,877,2024
9,Sant Andreu,Sant Andreu,192,9053,14,60,878,2024
9,Sant Andreu,Sant Andreu,192,9054,18,60,879,2024
9,Sant Andreu,la Sagrera,193,9055,15,61,880,2024
9,Sant Andreu,la Sagrera,193,9056,15,61,881,2024
9,Sant Andreu,la Sagrera,193,9057,11,61,882,2024
9,Sant Andreu,la Sagrera,193,9058,10,61,883,2024
9,Sant Andreu,la Sagrera,193,9059,11,61,884,2024
9,Sant Andreu,la Sagrera,193,9060,11,61,885,2024
9,Sant Andreu,la Sagrera,193,9156,13,61,886,2024
9,Sant Andreu,la Sagrera,194,9061,16,61,887,2024
9,Sant Andreu,la Sagrera,194,9062,14,61,888,2024
9,Sant Andreu,la Sagrera,195,9063,9,61,889,2024
9,Sant Andreu,la Sagrera,195,9064,10,61,890,2024
9,Sant Andreu,la Sagrera,195,9065,16,61,891,2024
9,Sant Andreu,la Sagrera,195,9066,10,61,892,2024
9,Sant Andreu,la Sagrera,195,9067,9,61,893,2024
9,Sant Andreu,la Sagrera,196,9068,22,61,894,2024
9,Sant Andreu,la Sagrera,196,9069,14,61,895,2024
9,Sant Andreu,la Sagrera,196,9070,20,61,896,2024
9,Sant Andreu,la Sagrera,196,9071,17,61,897,2024
9,Sant Andreu,la Sagrera,196,9072,13,61,898,2024
9,Sant Andreu,la Sagrera,196,9073,8,61,899,2024
9,Sant Andreu,el Congrés i els Indians,197,9074,19,62,900,2024
9,Sant Andreu,el Congrés i els Indians,197,9075,8,62,901,2024
9,Sant Andreu,el Congrés i els Indians,197,9076,15,62,902,2024
9,Sant Andreu,el Congrés i els Indians,197,9077,19,62,903,2024
9,Sant Andreu,el Congrés i els Indians,198,9078,11,62,904,2024
9,Sant Andreu,el Congrés i els Indians,198,9079,15,62,905,2024
9,Sant Andreu,el Congrés i els Indians,198,9080,12,62,906,2024
9,Sant Andreu,el Congrés i els Indians,198,9081,21,62,907,2024
9,Sant Andreu,el Congrés i els Indians,198,9082,17,62,908,2024
9,Sant Andreu,Navas,199,9083,17,63,909,2024
9,Sant Andreu,Navas,199,9084,13,63,910,2024
9,Sant Andreu,Navas,199,9085,23,63,911,2024
9,Sant Andreu,Navas,199,9086,18,63,912,2024
9,Sant Andreu,Navas,199,9087,15,63,913,2024
9,Sant Andreu,Navas,199,9088,17,63,914,2024
9,Sant Andreu,Navas,199,9089,13,63,915,2024
9,Sant Andreu,Navas,200,9090,14,63,916,2024
9,Sant Andreu,Navas,200,9091,17,63,917,2024
9,Sant Andreu,Navas,200,9092,20,63,918,2024
9,Sant Andreu,Navas,200,9093,10,63,919,2024
9,Sant Andreu,Navas,200,9094,13,63,920,2024
9,Sant Andreu,Navas,200,9095,23,63,921,2024
10,Sant Martí,el Camp de l'Arpa del Clot,201,10001,15,64,922,2024
10,Sant Martí,el Camp de l'Arpa del Clot,201,10002,12,64,923,2024
10,Sant Martí,el Camp de l'Arpa del Clot,201,10003,21,64,924,2024
10,Sant Martí,el Camp de l'Arpa del Clot,201,10004,14,64,925,2024
10,Sant Martí,el Camp de l'Arpa del Clot,201,10005,26,64,926,2024
10,Sant Martí,el Camp de l'Arpa del Clot,202,10006,16,64,927,2024
10,Sant Martí,el Camp de l'Arpa del Clot,202,10007,..,64,928,2024
10,Sant Martí,el Camp de l'Arpa del Clot,202,10008,12,64,929,2024
10,Sant Martí,el Camp de l'Arpa del Clot,202,10009,22,64,930,2024
10,Sant Martí,el Camp de l'Arpa del Clot,202,10010,23,64,931,2024
10,Sant Martí,el Camp de l'Arpa del Clot,202,10011,15,64,932,2024
10,Sant Martí,el Camp de l'Arpa del Clot,203,10012,20,64,933,2024
10,Sant Martí,el Camp de l'Arpa del Clot,203,10013,17,64,934,2024
10,Sant Martí,el Camp de l'Arpa del Clot,203,10014,..,64,935,2024
10,Sant Martí,el Camp de l'Arpa del Clot,203,10015,10,64,936,2024
10,Sant Martí,el Camp de l'Arpa del Clot,203,10016,7,64,937,2024
10,Sant Martí,el Camp de l'Arpa del Clot,203,10017,20,64,938,2024
10,Sant Martí,el Camp de l'Arpa del Clot,203,10018,9,64,939,2024
10,Sant Martí,el Camp de l'Arpa del Clot,204,10019,17,64,940,2024
10,Sant Martí,el Camp de l'Arpa del Clot,204,10020,14,64,941,2024
10,Sant Martí,el Camp de l'Arpa del Clot,204,10021,11,64,942,2024
10,Sant Martí,el Camp de l'Arpa del Clot,204,10022,7,64,943,2024
10,Sant Martí,el Camp de l'Arpa del Clot,204,10023,16,64,944,2024
10,Sant Martí,el Camp de l'Arpa del Clot,204,10024,21,64,945,2024
10,Sant Martí,el Camp de l'Arpa del Clot,204,10025,8,64,946,2024
10,Sant Martí,el Clot,205,10026,10,65,947,2024
10,Sant Martí,el Clot,205,10027,12,65,948,2024
10,Sant Martí,el Clot,205,10028,20,65,949,2024
10,Sant Martí,el Clot,205,10029,8,65,950,2024
10,Sant Martí,el Clot,205,10030,16,65,951,2024
10,Sant Martí,el Clot,205,10031,19,65,952,2024
10,Sant Martí,el Clot,206,10032,..,65,953,2024
10,Sant Martí,el Clot,206,10033,16,65,954,2024
10,Sant Martí,el Clot,206,10034,22,65,955,2024
10,Sant Martí,el Clot,206,10035,14,65,956,2024
10,Sant Martí,el Clot,206,10036,5,65,957,2024
10,Sant Martí,el Clot,206,10037,8,65,958,2024
10,Sant Martí,el Clot,206,10234,18,65,959,2024
10,Sant Martí,el Clot,207,10038,12,65,960,2024
10,Sant Martí,el Clot,207,10039,13,65,961,2024
10,Sant Martí,el Clot,207,10040,14,65,962,2024
10,Sant Martí,el Clot,207,10041,6,65,963,2024
10,Sant Martí,el Parc i la Llacuna del Poblenou,208,10042,18,66,964,2024
10,Sant Martí,el Parc i la Llacuna del Poblenou,208,10043,8,66,965,2024
10,Sant Martí,el Parc i la Llacuna del Poblenou,209,10044,17,66,966,2024
10,Sant Martí,el Parc i la Llacuna del Poblenou,209,10045,24,66,967,2024
10,Sant Martí,el Parc i la Llacuna del Poblenou,209,10046,15,66,968,2024
10,Sant Martí,el Parc i la Llacuna del Poblenou,209,10047,14,66,969,2024
10,Sant Martí,el Parc i la Llacuna del Poblenou,209,10048,10,66,970,2024
10,Sant Martí,el Parc i la Llacuna del Poblenou,209,10049,15,66,971,2024
10,Sant Martí,el Parc i la Llacuna del Poblenou,209,10050,16,66,972,2024
10,Sant Martí,la Vila Olímpica del Poblenou,210,10051,16,67,973,2024
10,Sant Martí,la Vila Olímpica del Poblenou,210,10052,9,67,974,2024
10,Sant Martí,la Vila Olímpica del Poblenou,210,10053,5,67,975,2024
10,Sant Martí,la Vila Olímpica del Poblenou,210,10054,5,67,976,2024
10,Sant Martí,la Vila Olímpica del Poblenou,211,10055,6,67,977,2024
10,Sant Martí,el Poblenou,212,10056,12,68,978,2024
10,Sant Martí,el Poblenou,212,10057,10,68,979,2024
10,Sant Martí,el Poblenou,212,10058,8,68,980,2024
10,Sant Martí,el Poblenou,213,10059,20,68,981,2024
10,Sant Martí,el Poblenou,213,10060,6,68,982,2024
10,Sant Martí,el Poblenou,213,10061,19,68,983,2024
10,Sant Martí,el Poblenou,213,10062,11,68,984,2024
10,Sant Martí,el Poblenou,214,10063,18,68,985,2024
10,Sant Martí,el Poblenou,214,10064,15,68,986,2024
10,Sant Martí,el Poblenou,214,10065,11,68,987,2024
10,Sant Martí,el Poblenou,214,10066,11,68,988,2024
10,Sant Martí,el Poblenou,214,10067,12,68,989,2024
10,Sant Martí,el Poblenou,214,10068,12,68,990,2024
10,Sant Martí,el Poblenou,215,10069,20,68,991,2024
10,Sant Martí,el Poblenou,215,10070,18,68,992,2024
10,Sant Martí,el Poblenou,215,10071,5,68,993,2024
10,Sant Martí,el Poblenou,215,10072,19,68,994,2024
10,Sant Martí,el Poblenou,215,10073,17,68,995,2024
10,Sant Martí,el Poblenou,215,10074,9,68,996,2024
10,Sant Martí,el Poblenou,215,10075,15,68,997,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,216,10076,5,69,998,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,216,10235,15,69,999,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,216,10236,26,69,1000,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,217,10077,..,69,1001,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,217,10078,..,69,1002,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,217,10079,25,69,1003,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,218,10080,..,69,1004,2024
