Codi_Districte,Nom_Districte,Nom_Barri,AEB,Seccio_Censal,Valor,Codi_Barri,_id,Any
10,Sant Martí,la Vila Olímpica del Poblenou,211,10055,12,67,977,2024
10,Sant Martí,el Poblenou,212,10056,13,68,978,2024
10,Sant Martí,el Poblenou,212,10057,6,68,979,2024
10,Sant Martí,el Poblenou,212,10058,..,68,980,2024
10,Sant Martí,el Poblenou,213,10059,15,68,981,2024
10,Sant Martí,el Poblenou,213,10060,16,68,982,2024
10,Sant Martí,el Poblenou,213,10061,12,68,983,2024
10,Sant Martí,el Poblenou,213,10062,..,68,984,2024
10,Sant Martí,el Poblenou,214,10063,10,68,985,2024
10,Sant Martí,el Poblenou,214,10064,10,68,986,2024
10,Sant Martí,el Poblenou,214,10065,11,68,987,2024
10,Sant Martí,el Poblenou,214,10066,13,68,988,2024
10,Sant Martí,el Poblenou,214,10067,15,68,989,2024
10,Sant Martí,el Poblenou,214,10068,10,68,990,2024
10,Sant Martí,el Poblenou,215,10069,18,68,991,2024
10,Sant Martí,el Poblenou,215,10070,8,68,992,2024
10,Sant Martí,el Poblenou,215,10071,9,68,993,2024
10,Sant Martí,el Poblenou,215,10072,16,68,994,2024
10,Sant Martí,el Poblenou,215,10073,13,68,995,2024
10,Sant Martí,el Poblenou,215,10074,10,68,996,2024
10,Sant Martí,el Poblenou,215,10075,13,68,997,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,216,10076,22,69,998,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,216,10235,8,69,999,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,216,10236,14,69,1000,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,217,10077,12,69,1001,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,217,10078,17,69,1002,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,217,10079,6,69,1003,2024
10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,218,10080,23,69,1004,2024
10,Sant Martí,el Besòs i el Maresme,219,10081,12,70,1005,2024
10,Sant Martí,el Besòs i el Maresme,219,10082,15,70,1006,2024
10,Sant Martí,el Besòs i el Maresme,219,10083,20,70,1007,2024
10,Sant Martí,el Besòs i el Maresme,219,10084,12,70,1008,2024
10,Sant Martí,el Besòs i el Maresme,220,10085,24,70,1009,2024
10,Sant Martí,el Besòs i el Maresme,220,10086,20,70,1010,2024
10,Sant Martí,el Besòs i el Maresme,220,10087,17,70,1011,2024
10,Sant Martí,el Besòs i el Maresme,220,10088,8,70,1012,2024
10,Sant Martí,el Besòs i el Maresme,221,10089,44,70,1013,2024
10,Sant Martí,el Besòs i el Maresme,222,10090,9,70,1014,2024
10,Sant Martí,el Besòs i el Maresme,222,10091,11,70,1015,2024
10,Sant Martí,el Besòs i el Maresme,222,10092,7,70,1016,2024
10,Sant Martí,el Besòs i el Maresme,222,10093,11,70,1017,2024
10,Sant Martí,Provençals del Poblenou,223,10094,27,71,1018,2024
10,Sant Martí,Provençals del Poblenou,223,10095,7,71,1019,2024
10,Sant Martí,Provençals del Poblenou,224,10096,12,71,1020,2024
10,Sant Martí,Provençals del Poblenou,224,10097,10,71,1021,2024
10,Sant Martí,Provençals del Poblenou,224,10098,9,71,1022,2024
10,Sant Martí,Provençals del Poblenou,224,10099,7,71,1023,2024
10,Sant Martí,Provençals del Poblenou,224,10100,10,71,1024,2024
10,Sant Martí,Provençals del Poblenou,225,10101,13,71,1025,2024
10,Sant Martí,Provençals del Poblenou,225,10102,19,71,1026,2024
10,Sant Martí,Provençals del Poblenou,225,10103,18,71,1027,2024
10,Sant Martí,Provençals del Poblenou,225,10104,8,71,1028,2024
10,Sant Martí,Provençals del Poblenou,225,10237,..,71,1029,2024
10,Sant Martí,Sant Martí de Provençals,226,10105,10,72,1030,2024
10,Sant Martí,Sant Martí de Provençals,226,10106,6,72,1031,2024
10,Sant Martí,Sant Martí de Provençals,226,10107,6,72,1032,2024
10,Sant Martí,Sant Martí de Provençals,226,10108,..,72,1033,2024
10,Sant Martí,Sant Martí de Provençals,226,10109,7,72,1034,2024
10,Sant Martí,Sant Martí de Provençals,226,10110,14,72,1035,2024
10,Sant Martí,Sant Martí de Provençals,227,10111,8,72,1036,2024
10,Sant Martí,Sant Martí de Provençals,227,10112,7,72,1037,2024
10,Sant Martí,Sant Martí de Provençals,227,10113,16,72,1038,2024
10,Sant Martí,Sant Martí de Provençals,227,10114,13,72,1039,2024
10,Sant Martí,Sant Martí de Provençals,228,10115,7,72,1040,2024
10,Sant Martí,Sant Martí de Provençals,228,10116,11,72,1041,2024
10,Sant Martí,Sant Martí de Provençals,228,10117,..,72,1042,2024
10,Sant Martí,Sant Martí de Provençals,228,10118,..,72,1043,2024
10,Sant Martí,Sant Martí de Provençals,228,10119,..,72,1044,2024
10,Sant Martí,Sant Martí de Provençals,229,10120,13,72,1045,2024
10,Sant Martí,Sant Martí de Provençals,229,10121,8,72,1046,2024
10,Sant Martí,Sant Martí de Provençals,229,10122,10,72,1047,2024
10,Sant Martí,la Verneda i la Pau,230,10123,7,73,1048,2024
10,Sant Martí,la Verneda i la Pau,230,10124,..,73,1049,2024
10,Sant Martí,la Verneda i la Pau,230,10125,6,73,1050,2024
10,Sant Martí,la Verneda i la Pau,230,10126,..,73,1051,2024
10,Sant Martí,la Verneda i la Pau,230,10127,6,73,1052,2024
10,Sant Martí,la Verneda i la Pau,230,10128,14,73,1053,2024
10,Sant Martí,la Verneda i la Pau,230,10129,6,73,1054,2024
10,Sant Martí,la Verneda i la Pau,231,10130,12,73,1055,2024
10,Sant Martí,la Verneda i la Pau,231,10132,..,73,1056,2024
10,Sant Martí,la Verneda i la Pau,231,10133,12,73,1057,2024
10,Sant Martí,la Verneda i la Pau,231,10134,10,73,1058,2024
10,Sant Martí,la Verneda i la Pau,231,10135,5,73,1059,2024
10,Sant Martí,la Verneda i la Pau,232,10136,6,73,1060,2024
10,Sant Martí,la Verneda i la Pau,232,10137,10,73,1061,2024
10,Sant Martí,la Verneda i la Pau,232,10138,26,73,1062,2024
10,Sant Martí,la Verneda i la Pau,232,10139,6,73,1063,2024
10,Sant Martí,la Verneda i la Pau,233,10140,9,73,1064,2024
10,Sant Martí,la Verneda i la Pau,233,10141,..,73,1065,2024
10,Sant Martí,la Verneda i la Pau,233,10142,12,73,1066,2024
10,Sant Martí,la Verneda i la Pau,233,10143,12,73,1067,2024
